sample_name	Chr	Start	End	cn_2	cn_3	cn_segments	image_path	label	shatterSeek_label	shatterSeek_label_TorF
CPCG0166	10	89626569.0	95441303.0	5.0	5.0	5.0	LC_page_168_part_1.png	1	1	1
CGP_donor_1374616	3	149533512.0	196009872.0	11.0	39.0	39.0	HC_page_36_part_2.png	1	1	1
OCCAMS-RS-035	20	10433007.0	22586479.0	3.0	5.0	26.0	D4_page_25_part_2.png	0	0	1
CPCG0189	11	78278095.0	82964421.0	5.0	5.0	5.0	LC_page_168_part_2.png	1	1	1
RK262	1	5685916.0	217171836.0	11.0	18.0	18.0	HC_page_124_part_1.png	1	1	1
CGP_donor_1364033	16	54538858.0	83487717.0	5.0	11.0	20.0	LC_page_22_part_4.png	1	1	1
HX28	6	63623695.0	135334641.0	4.0	5.0	12.0	LC_page_97_part_4.png	1	1	1
CGP_donor_1364033	2	2226914.0	240877127.0	7.0	12.0	12.0	D3_page_7_part_4.png	0	0	1
cb622cd6-776d-4681-8a67-4addd61c66b8	4	101648717.0	156904507.0	5.0	9.0	27.0	D3_page_145_part_1.png	0	0	1
0aecac64-5982-4d76-8f31-958f6a00951d	12	24064615.0	98708265.0	4.0	4.0	66.0	LC_page_204_part_4.png	1	1	1
CGP_donor_1337222	19	5982144.0	53477754.0	19.0	22.0	22.0	HC_page_30_part_1.png	1	1	1
9293e197-e38a-4e19-a7d0-1b45d1ad48bd	4	43364661.0	73902886.0	4.0	5.0	18.0	LC_page_123_part_2.png	1	1	1
MELA-0002	17	63710548.0	71955453.0	4.0	7.0	18.0	D3_page_126_part_1.png	0	0	1
PCSI_0230	21	24156719.0	42334957.0	8.0	12.0	12.0	HC_page_172_part_4.png	1	1	1
a824b3bd-34d5-4cc1-a92f-f9d6ac0f1814	19	13207846.0	29674953.0	7.0	7.0	12.0	D3_page_27_part_1.png	0	1	0
OCCAMS-SH-003	18	14973143.0	55776093.0	5.0	9.0	46.0	LC_page_84_part_3.png	1	1	1
15556b28-c6bd-455a-87b6-4b7b3e33d0e4	12	280423.0	20208244.0	4.0	4.0	29.0	LC_page_135_part_1.png	1	1	1
CGP_donor_1230785	7	13714514.0	99103349.0	5.0	10.0	32.0	D4_page_9_part_1.png	0	0	1
AOCS-055	19	32469607.0	40919792.0	3.0	5.0	34.0	D4_page_39_part_1.png	0	0	1
AOCS-004	8	25228170.0	114295579.0	9.0	10.0	12.0	D3_page_77_part_3.png	0	0	1
94817e78-78f5-4556-9394-610df65605e2	16	67590378.0	89462801.0	5.0	5.0	5.0	D3_page_149_part_3.png	0	0	1
CPCG0095	19	35792212.0	49163182.0	9.0	9.0	9.0	HC_page_190_part_3.png	1	1	1
CGP_donor_1353427	17	30795695.0	44125802.0	4.0	9.0	16.0	LC_page_20_part_4.png	1	1	1
5b7e557a-6aee-4077-b3cd-c96179e643ae	8	21266054.0	103900103.0	9.0	11.0	33.0	D3_page_140_part_2.png	0	1	0
f0787165-6f58-4d67-b510-928eea2c4882	20	6046983.0	13783911.0	4.0	5.0	17.0	D4_page_19_part_4.png	0	0	1
OCCAMS-AH-046	17	3658212.0	53172475.0	8.0	13.0	16.0	HC_page_85_part_2.png	1	1	1
MELA-0205	9	11612380.0	31055136.0	5.0	8.0	28.0	LC_page_184_part_2.png	1	1	1
CGP_donor_1528371	12	70291799.0	112943997.0	9.0	18.0	23.0	HC_page_18_part_1.png	1	1	1
A17-0095_CRUK_PC_0095	12	10913800.0	112566167.0	10.0	28.0	42.0	D3_page_123_part_1.png	0	0	1
9517413b-b5b8-4130-8ba1-d86d44abe2ec	1	59218908.0	173348092.0	3.0	4.0	75.0	D4_page_58_part_3.png	0	0	1
e7a72f7e-77b1-4d95-8f37-39a6cffc35dc	5	1295334.0	20553339.0	5.0	5.0	18.0	D3_page_133_part_1.png	0	0	1
EOPC-06	11	3698754.0	86989800.0	16.0	16.0	16.0	HC_page_188_part_2.png	1	1	1
RK214	17	5363418.0	21101598.0	6.0	6.0	6.0	LC_page_108_part_1.png	1	1	1
RK178	1	191304671.0	213916961.0	4.0	7.0	16.0	LC_page_106_part_2.png	1	1	1
c364e81c-eb1e-4870-ab37-9c661f5f2e3d	20	24138933.0	61546429.0	5.0	7.0	148.0	LC_page_57_part_2.png	1	1	1
76cc1d42-acec-46b3-9663-5e4de2550353	5	253936.0	44452670.0	7.0	25.0	67.0	HC_page_249_part_3.png	1	1	1
1f6b2aca-7357-40d1-ba7a-99227d9900a2	11	46508302.0	111537992.0	5.0	8.0	129.0	LC_page_119_part_2.png	1	1	1
01ad975d-c2ed-4e4d-bd3b-c9512fc9073c	17	34042841.0	67932342.0	14.0	14.0	14.0	HC_page_245_part_1.png	1	1	1
d9dc3b59-613d-469e-8b4f-6c5a557eb26a	17	2481365.0	78698346.0	7.0	16.0	20.0	D3_page_31_part_4.png	0	0	1
85400bf1-23e0-4e0f-8df7-f0d108641aee	8	19835544.0	144243959.0	9.0	18.0	43.0	HC_page_252_part_4.png	1	1	1
0bc5744c-5fa3-45bb-87d0-70a02068b392	20	2672158.0	18490675.0	5.0	6.0	13.0	LC_page_42_part_1.png	1	1	1
eeb9d147-608d-4692-8adf-2f601d23a8ff	2	28986695.0	219321806.0	7.0	15.0	15.0	D3_page_101_part_3.png	0	0	1
CGP_donor_1347751	3	2964392.0	195733210.0	9.0	25.0	27.0	D3_page_6_part_1.png	0	0	1
RK256	17	27669465.0	62576041.0	6.0	8.0	18.0	LC_page_109_part_1.png	1	1	1
ICGC_MB34	17	27146708.0	67502119.0	6.0	15.0	20.0	LC_page_71_part_4.png	1	1	1
CGP_donor_1234121	7	37201530.0	147378535.0	4.0	7.0	44.0	LC_page_17_part_2.png	1	1	1
CGP_donor_1437411	5	67575508.0	163331317.0	11.0	11.0	20.0	HC_page_8_part_3.png	1	1	1
2905cbd1-719b-46d9-b8af-8fe4927bc473	19	10607945.0	56113176.0	5.0	7.0	73.0	LC_page_193_part_3.png	1	1	1
5c127332-5ca0-45f1-a5ac-4876ad94e491	2	29255147.0	191672689.0	12.0	15.0	65.0	HC_page_150_part_3.png	1	1	1
EOPC-041	8	14804569.0	76501181.0	4.0	9.0	33.0	LC_page_166_part_1.png	1	1	1
5b7e557a-6aee-4077-b3cd-c96179e643ae	1	43676646.0	240124427.0	9.0	16.0	46.0	D3_page_139_part_3.png	0	1	0
RK308	3	999520.0	181068319.0	42.0	65.0	65.0	HC_page_3_part_2.png	1	1	1
MELA-0002	5	759044.0	45795365.0	10.0	12.0	122.0	HC_page_228_part_4.png	1	1	1
CGP_donor_1528371	X	137305293.0	154877002.0	6.0	14.0	34.0	LC_page_12_part_3.png	1	1	1
CPCG0001	6	73106289.0	128515137.0	10.0	10.0	10.0	HC_page_188_part_4.png	1	1	1
bfb07784-693b-4c25-874e-4ad6e04a5d46	5	58280145.0	129435613.0	7.0	10.0	10.0	D3_page_37_part_1.png	0	0	1
OCCAMS-QE-095	5	58889907.0	129722541.0	11.0	12.0	12.0	D3_page_43_part_1.png	0	0	1
CPCG0124	13	29235366.0	111679206.0	13.0	13.0	13.0	HC_page_192_part_2.png	1	1	1
CGP_donor_1353427	6	100548524.0	101591934.0	7.0	7.0	11.0	D3_page_7_part_2.png	0	1	0
CGP_donor_1691149	2	95756719.0	226666706.0	10.0	10.0	32.0	HC_page_22_part_2.png	1	1	1
PCSI_0226	12	6793815.0	132449370.0	13.0	19.0	29.0	HC_page_172_part_1.png	1	1	1
RK111	19	14071846.0	46096435.0	14.0	14.0	14.0	D3_page_64_part_3.png	0	0	1
EOPC-030	13	22615390.0	105145326.0	6.0	11.0	11.0	LC_page_165_part_3.png	1	1	1
CGP_donor_1347745	6	22611379.0	97921915.0	7.0	8.0	30.0	D3_page_10_part_3.png	0	1	0
CPCG0124	8	5872316.0	42557666.0	4.0	7.0	14.0	LC_page_167_part_4.png	1	1	1
AOCS-079	6	11466719.0	11715609.0	3.0	3.0	12.0	D4_page_40_part_3.png	0	0	1
8afa3140-dcbd-44c0-ab13-4ada6a0444d4	15	41329339.0	78831198.0	10.0	10.0	10.0	D3_page_59_part_3.png	0	0	1
2a84997d-ccee-4f46-bea2-752534f26416	16	148109.0	89946753.0	7.0	28.0	39.0	D3_page_17_part_3.png	0	0	1
8654c2b5-27d7-43c5-9a39-7fdefd7a0324	9	1318657.0	44240245.0	9.0	22.0	29.0	HC_page_259_part_1.png	1	1	1
f75d2589-fd7b-49a1-a1c8-0b4726b81f3c	19	1283296.0	50665825.0	7.0	13.0	65.0	HC_page_278_part_4.png	1	1	1
CGP_donor_1234122	11	60702782.0	76620693.0	3.0	5.0	11.0	D4_page_6_part_1.png	0	0	1
RK211	1	21930164.0	34131783.0	5.0	13.0	21.0	D3_page_68_part_1.png	0	0	1
CGP_donor_1347756	2	18030650.0	144747582.0	7.0	11.0	17.0	HC_page_66_part_3.png	1	1	1
BTCA_donor_B083	1	175210783.0	246161909.0	5.0	6.0	16.0	LC_page_2_part_1.png	1	1	1
OCCAMS-ZZ-016	3	35278145.0	141335185.0	7.0	14.0	14.0	HC_page_98_part_2.png	1	1	1
BTCA_donor_B070	1	152201706.0	162468614.0	4.0	5.0	74.0	LC_page_1_part_4.png	1	1	1
CGP_donor_1337214	11	68314464.0	85167264.0	4.0	9.0	36.0	LC_page_18_part_1.png	1	1	1
CGP_donor_GC00020	8	99969120.0	137759332.0	4.0	7.0	41.0	LC_page_202_part_1.png	1	1	1
RK070	11	2547255.0	132275890.0	7.0	19.0	19.0	D3_page_62_part_3.png	0	0	1
A10-0015_CRUK_PC_0015	12	620605.0	125885779.0	16.0	37.0	37.0	D3_page_120_part_1.png	0	0	1
16	6	87781500.0	137889692.0	11.0	11.0	11.0	D3_page_77_part_2.png	0	1	0
eadf8482-e60e-4307-adb7-d5c3b9fa6cae	5	50309848.0	62318656.0	9.0	10.0	20.0	D3_page_33_part_4.png	0	1	0
9b132e4f-7e35-4cc5-8711-43ad62b906d0	13	28780200.0	112141515.0	6.0	7.0	31.0	LC_page_114_part_1.png	1	1	1
854e42bc-95b2-4b77-a4b2-ffbd6c28b281	13	56101373.0	108997401.0	12.0	28.0	63.0	HC_page_271_part_2.png	1	1	1
d80f601b-1064-4ff0-9c51-7f6afb22d1f5	4	76505435.0	82891389.0	6.0	6.0	6.0	LC_page_92_part_2.png	1	1	1
2ff6aede-7bcd-440b-99ab-7a023faf658e	5	86635.0	168032760.0	88.0	88.0	181.0	HC_page_263_part_3.png	1	1	1
098acb76-0bf5-44e5-bcae-f919cf5fa5e5	9	1986986.0	134705327.0	7.0	26.0	39.0	D3_page_92_part_1.png	0	0	1
4157186	2	36073033.0	243043088.0	5.0	10.0	10.0	LC_page_128_part_3.png	1	1	1
RK163	4	55287724.0	78645421.0	9.0	9.0	9.0	HC_page_120_part_1.png	1	1	1
PCSI_0239	13	19829855.0	23893773.0	17.0	45.0	45.0	HC_page_173_part_1.png	1	1	1
cd73a55f-03c1-4da0-9fa7-1ae4a263664e	5	40979.0	180658104.0	7.0	21.0	115.0	HC_page_275_part_1.png	1	1	1
4157186	4	69602537.0	108006799.0	4.0	4.0	4.0	LC_page_128_part_4.png	1	1	1
CGP_donor_1503014	8	36316585.0	58193474.0	5.0	5.0	24.0	LC_page_26_part_4.png	1	1	1
RK099	8	50144650.0	144536434.0	5.0	12.0	12.0	LC_page_102_part_4.png	1	1	1
MELA-0064	11	51188282.0	94965346.0	4.0	7.0	94.0	LC_page_179_part_3.png	1	1	1
6dfd47d2-831a-4386-9051-f78199a16bb5	5	90154962.0	118543958.0	13.0	13.0	13.0	HC_page_127_part_2.png	1	1	1
OCCAMS-SH-024	3	101679749.0	195089023.0	6.0	6.0	116.0	LC_page_85_part_1.png	1	1	1
CGP_donor_1410210	2	7281461.0	220585117.0	6.0	18.0	22.0	D4_page_10_part_2.png	0	0	1
ICGC_MB177	2	15386910.0	16129075.0	4.0	7.0	21.0	LC_page_71_part_1.png	1	1	1
9f81c602-8afa-4588-b0b6-6e5a1a128d5a	5	2066631.0	42135112.0	17.0	23.0	23.0	HC_page_128_part_1.png	1	1	1
e786de34-4c21-460f-89ab-008de4347049	3	70513200.0	80127855.0	3.0	3.0	16.0	D4_page_60_part_2.png	0	0	1
PCSI_0572	1	107128798.0	114787742.0	5.0	5.0	5.0	LC_page_164_part_1.png	1	1	1
CPCG0158	7	38307844.0	131180183.0	7.0	7.0	16.0	HC_page_193_part_2.png	1	1	1
01a92062-967a-4900-8dc7-a5ecd3b3f8e2	6	5106696.0	142756791.0	10.0	17.0	17.0	HC_page_69_part_2.png	1	1	1
RK121	4	101126283.0	130852966.0	6.0	6.0	6.0	D3_page_65_part_1.png	0	0	1
OCCAMS-WG-009	22	24447127.0	50708748.0	4.0	7.0	24.0	D4_page_26_part_3.png	0	0	1
RK177	16	2729647.0	80636590.0	8.0	9.0	22.0	HC_page_121_part_2.png	1	1	1
AOCS-096	17	6837884.0	79840758.0	6.0	9.0	22.0	LC_page_131_part_1.png	1	1	1
CPCG0206	11	45858528.0	97193270.0	4.0	7.0	12.0	LC_page_169_part_1.png	1	1	1
CGP_donor_1230722	2	494378.0	148426165.0	5.0	7.0	16.0	D4_page_8_part_3.png	0	0	1
PCSI_0281	22	23142389.0	50230074.0	7.0	17.0	18.0	HC_page_174_part_3.png	1	1	1
MELA-0048	5	1054293.0	127185143.0	6.0	7.0	161.0	LC_page_178_part_2.png	1	1	1
7ce09a09-074e-4f38-bed7-98ab34347fbe	1	149816333.0	248002432.0	10.0	19.0	91.0	HC_page_250_part_1.png	1	1	1
854e42bc-95b2-4b77-a4b2-ffbd6c28b281	8	80454829.0	117232184.0	7.0	10.0	10.0	HC_page_270_part_2.png	1	1	1
440375d7-cdcd-418a-8992-0a8ca42d290d	15	25612423.0	95231017.0	13.0	16.0	30.0	D3_page_54_part_1.png	0	0	1
CGP_donor_GC00054	17	37680918.0	49117586.0	5.0	5.0	20.0	D3_page_136_part_4.png	0	0	1
CPCG0375	12	39777632.0	83554265.0	17.0	17.0	17.0	HC_page_211_part_4.png	1	1	1
9517413b-b5b8-4130-8ba1-d86d44abe2ec	12	18468583.0	117642876.0	4.0	4.0	101.0	HC_page_274_part_3.png	1	1	1
733a2a0f-b37a-4b81-b49e-3c0f30d1eb37	1	145117775.0	243098983.0	10.0	10.0	57.0	HC_page_56_part_1.png	1	1	1
1174f6e4-ffbe-4e59-a000-8d861c968369	6	71335682.0	87123000.0	4.0	7.0	16.0	LC_page_42_part_4.png	1	1	1
440375d7-cdcd-418a-8992-0a8ca42d290d	6	42615061.0	100972584.0	9.0	18.0	25.0	D3_page_53_part_2.png	0	0	1
CPCG0340	5	53204904.0	155545927.0	9.0	22.0	24.0	HC_page_207_part_2.png	1	1	1
eadf8482-e60e-4307-adb7-d5c3b9fa6cae	17	46099635.0	77801970.0	8.0	8.0	91.0	HC_page_64_part_2.png	1	1	1
0bc5744c-5fa3-45bb-87d0-70a02068b392	1	755344.0	72678036.0	5.0	7.0	43.0	LC_page_41_part_1.png	1	1	1
OCCAMS-RS-007	4	124056.0	24705189.0	10.0	17.0	37.0	HC_page_92_part_4.png	1	1	1
8afa3140-dcbd-44c0-ab13-4ada6a0444d4	6	17536286.0	142324409.0	14.0	23.0	26.0	D3_page_58_part_3.png	0	0	1
CPCG0350	11	32402370.0	134754988.0	14.0	18.0	18.0	HC_page_208_part_2.png	1	1	1
0077_CRUK_PC_0077	4	32778170.0	136168076.0	16.0	28.0	28.0	HC_page_218_part_1.png	1	1	1
3505f91d-bc66-4732-84b6-18c5b32ca6b8	13	20111633.0	31209010.0	6.0	9.0	35.0	LC_page_194_part_2.png	1	1	1
BTCA_donor_B083	22	32803334.0	45752862.0	4.0	6.0	14.0	LC_page_2_part_4.png	1	1	1
CGP_donor_1347737	19	712477.0	38656509.0	5.0	7.0	36.0	LC_page_35_part_4.png	1	1	1
CGP_donor_1691213	11	25558833.0	42430376.0	9.0	13.0	25.0	HC_page_25_part_2.png	1	1	1
ce8612ab-3149-4a6a-b424-29c0c21c9b8b	19	5801908.0	24509732.0	11.0	18.0	27.0	HC_page_135_part_2.png	1	1	1
dbd5b0de-94c9-45dd-afb3-6820a7ecaca2	6	3073059.0	49773930.0	12.0	18.0	18.0	HC_page_129_part_3.png	1	1	1
bad34c92-1e64-4187-a0b4-061105fd13ba	17	36816085.0	74685847.0	5.0	9.0	38.0	LC_page_212_part_3.png	1	1	1
CPCG0201	5	19275862.0	166331721.0	26.0	29.0	46.0	HC_page_196_part_2.png	1	1	1
RK224	5	56427433.0	179390593.0	8.0	8.0	30.0	HC_page_122_part_2.png	1	1	1
HX11	1	19776949.0	112077449.0	14.0	14.0	14.0	HC_page_111_part_1.png	1	1	1
9b132e4f-7e35-4cc5-8711-43ad62b906d0	16	83384632.0	90071935.0	8.0	8.0	8.0	HC_page_127_part_4.png	1	1	1
PCSI_0173	18	10487843.0	54651877.0	6.0	7.0	22.0	LC_page_153_part_1.png	1	1	1
A17-0095_CRUK_PC_0095	14	21843858.0	93753839.0	13.0	18.0	31.0	D3_page_123_part_2.png	0	0	1
5b7e557a-6aee-4077-b3cd-c96179e643ae	16	189811.0	89826984.0	6.0	18.0	41.0	D4_page_63_part_4.png	0	0	1
PCSI_0450	19	34867315.0	47884220.0	4.0	6.0	37.0	LC_page_162_part_1.png	1	1	1
ICGC_0393	22	18789020.0	50349275.0	5.0	7.0	51.0	LC_page_144_part_3.png	1	1	1
3e5f451a-5882-4914-ae1a-95c898c2bcca	11	31037993.0	36019692.0	3.0	3.0	29.0	D4_page_27_part_3.png	0	0	1
5d54c742-5a8e-4c40-8d62-95e75e210ab8	1	39492660.0	116722898.0	4.0	5.0	39.0	LC_page_7_part_1.png	1	1	1
CGP_donor_1475256	17	7577437.0	22095440.0	3.0	5.0	54.0	D4_page_3_part_2.png	0	0	1
AOCS-139	5	16559926.0	179967726.0	5.0	13.0	28.0	D4_page_42_part_3.png	0	0	1
d2f2560c-ec80-4fea-9474-c47a2e85ea95	8	6739069.0	135344822.0	5.0	7.0	38.0	D4_page_16_part_2.png	0	0	1
ICGC_0393	13	24905703.0	113852941.0	8.0	10.0	55.0	HC_page_162_part_4.png	1	1	1
ICGC_0417	17	34974437.0	49255446.0	5.0	6.0	6.0	D3_page_105_part_1.png	0	0	1
OCCAMS-PS-001	12	51638579.0	74896840.0	3.0	3.0	25.0	D4_page_25_part_1.png	0	0	1
3fea3f02-2db3-44e0-984e-c61130d92c9b	9	34192125.0	138885872.0	15.0	37.0	50.0	HC_page_247_part_1.png	1	1	1
d8eac750-9daf-4465-b672-9e31fd369057	15	73891842.0	97062697.0	3.0	3.0	22.0	D4_page_56_part_2.png	0	0	1
CGP_donor_1437406	5	55072.0	32110730.0	6.0	6.0	99.0	HC_page_13_part_2.png	1	1	1
CPCG0354	17	6755315.0	80126854.0	8.0	8.0	8.0	HC_page_209_part_1.png	1	1	1
61c655ec-52b5-453f-a6cc-b2aba445b027	19	3005321.0	54308857.0	10.0	10.0	10.0	HC_page_127_part_1.png	1	1	1
RK107	4	40323309.0	109722573.0	9.0	10.0	13.0	D3_page_63_part_3.png	0	1	0
PCSI_0324	8	78094013.0	140299410.0	6.0	6.0	6.0	LC_page_158_part_2.png	1	1	1
CGP_donor_1353432	11	57883853.0	105414478.0	4.0	6.0	45.0	LC_page_36_part_4.png	1	1	1
b5f27002-4277-418d-90b0-cc5a2742692e	13	65093605.0	113188518.0	5.0	6.0	41.0	LC_page_199_part_2.png	1	1	1
AOCS-081	5	1326917.0	126150912.0	20.0	21.0	27.0	HC_page_143_part_1.png	1	1	1
ICGC_0303	2	10700671.0	144337304.0	4.0	6.0	18.0	LC_page_144_part_1.png	1	1	1
OCCAMS-WG-009	11	7867256.0	37730507.0	7.0	11.0	16.0	D3_page_47_part_4.png	0	1	0
AOCS-128	1	3190607.0	179536707.0	6.0	13.0	64.0	LC_page_132_part_3.png	1	1	1
CGP_donor_1114881	8	31373451.0	72632912.0	4.0	13.0	60.0	LC_page_28_part_2.png	1	1	1
b43e41af-1d82-4b5f-b8f1-add0510e6b86	20	4186490.0	34159090.0	5.0	8.0	19.0	LC_page_56_part_1.png	1	1	1
AOCS-117	11	6511167.0	122670130.0	9.0	16.0	19.0	D3_page_84_part_3.png	0	0	1
EOPC-041	2	20591505.0	103430435.0	5.0	9.0	25.0	LC_page_165_part_4.png	1	1	1
1987b453-f97d-45c7-9c89-b9a33313d645	11	9340114.0	77018016.0	7.0	15.0	15.0	D3_page_52_part_1.png	0	0	1
cb622cd6-776d-4681-8a67-4addd61c66b8	6	64442061.0	96377194.0	5.0	8.0	8.0	LC_page_209_part_2.png	1	1	1
6b189eff-b919-49d6-8775-dbf32c9ccbba	1	52359894.0	60254337.0	4.0	4.0	33.0	LC_page_196_part_3.png	1	1	1
CGP_donor_GC00002	13	73586014.0	105196786.0	8.0	11.0	11.0	D3_page_133_part_3.png	0	1	0
800d3a17-269f-4d97-94ff-8585f20038d8	16	17199755.0	28285873.0	3.0	8.0	13.0	D4_page_56_part_1.png	0	0	1
CGP_donor_1353427	10	9142443.0	92352593.0	5.0	18.0	30.0	LC_page_20_part_3.png	1	1	1
A17-0095_CRUK_PC_0095	16	1802279.0	88025686.0	9.0	24.0	24.0	D3_page_123_part_3.png	0	0	1
58d34254-4f5b-40a4-9e9f-7160062fb2a4	12	17804209.0	25436246.0	4.0	4.0	15.0	LC_page_135_part_4.png	1	1	1
65cac997-4d39-4501-85ec-4fcb328a8eb5	17	35339299.0	80044376.0	5.0	12.0	27.0	D4_page_13_part_3.png	0	0	1
CGP_donor_1230785	X	108712192.0	124865542.0	5.0	6.0	23.0	LC_page_34_part_4.png	1	1	1
CGP_donor_1199138	6	146079326.0	157043927.0	8.0	11.0	11.0	D3_page_10_part_1.png	0	1	0
5c984433-33cf-42fc-b3ba-511efcdcab19	7	54304614.0	56720043.0	3.0	4.0	40.0	D4_page_21_part_3.png	0	0	1
73f875cb-bcfc-43ba-ab97-4e94caf836d4	5	121533482.0	170643022.0	9.0	9.0	9.0	D3_page_125_part_1.png	0	1	0
RK254	7	58042074.0	122691771.0	9.0	9.0	79.0	HC_page_123_part_2.png	1	1	1
CPCG0409	3	9353418.0	184040107.0	28.0	28.0	28.0	HC_page_214_part_2.png	1	1	1
AOCS-138	5	96175581.0	171118223.0	10.0	10.0	10.0	D3_page_86_part_1.png	0	0	1
MELA-0167	7	29323351.0	150218313.0	6.0	10.0	47.0	LC_page_181_part_3.png	1	1	1
CGP_donor_1234120	5	27117220.0	142566044.0	4.0	7.0	32.0	LC_page_63_part_1.png	1	1	1
d2f2560c-ec80-4fea-9474-c47a2e85ea95	1	10197061.0	240751611.0	10.0	10.0	48.0	D3_page_29_part_2.png	0	0	1
12824b2b-9c0a-4dcf-8941-34593a4e93da	7	37590136.0	58035420.0	11.0	12.0	18.0	HC_page_70_part_3.png	1	1	1
8a4da4f0-30f2-497e-8a7c-988fd6b813cb	21	18922646.0	26760076.0	4.0	5.0	11.0	LC_page_65_part_3.png	1	1	1
c931f3bd-74c5-4ebd-bc0f-c7c6becd25ab	6	43602359.0	48828217.0	4.0	4.0	26.0	LC_page_69_part_4.png	1	1	1
MELA-0231	1	49615754.0	106759581.0	10.0	11.0	77.0	HC_page_242_part_3.png	1	1	1
C0048	2	158092242.0	161598269.0	7.0	7.0	7.0	HC_page_104_part_1.png	1	1	1
ICGC_0535	X	141345603.0	144825631.0	5.0	7.0	7.0	LC_page_146_part_3.png	1	1	1
956017ba-5e4b-42c7-b93d-42316874ba93	8	2540027.0	12232407.0	3.0	4.0	31.0	D4_page_64_part_3.png	0	0	1
12bfd446-2ee5-4664-a492-c023d134f60f	12	49689929.0	126602595.0	7.0	7.0	7.0	HC_page_255_part_4.png	1	1	1
786e8dbe-442e-4551-87b3-b4c333b04dd4	3	5449076.0	156876693.0	4.0	6.0	44.0	D3_page_22_part_4.png	0	0	1
c0892598-1f7b-4f23-9cd8-731f797753d5	1	150239597.0	180719223.0	9.0	9.0	59.0	HC_page_61_part_4.png	1	1	1
b85b14d7-3b5a-4800-af12-622ec03b9fe5	18	274892.0	77288441.0	10.0	20.0	145.0	HC_page_254_part_1.png	1	1	1
ea3a524b-6ee3-4904-8924-29fcaa20985c	18	275901.0	68359363.0	17.0	18.0	72.0	HC_page_260_part_4.png	1	1	1
74139255-a635-4c87-814d-3dd04ed630a8	15	34114739.0	74116044.0	8.0	11.0	19.0	HC_page_74_part_2.png	1	1	1
4115001	17	35776511.0	77685244.0	4.0	8.0	15.0	LC_page_126_part_4.png	1	1	1
309005a2-93a8-4566-b8d3-6b9310144266	16	3345948.0	59322371.0	17.0	17.0	17.0	HC_page_71_part_1.png	1	1	1
0398eae1-7216-4595-80a5-6b117d96e070	5	7830470.0	88829799.0	9.0	10.0	45.0	HC_page_130_part_1.png	1	1	1
AOCS-113	1	208032015.0	248380796.0	9.0	24.0	41.0	HC_page_145_part_3.png	1	1	1
9fefbe7c-f66a-4940-843e-285cb7b392c1	18	3037071.0	12644210.0	6.0	6.0	6.0	LC_page_54_part_1.png	1	1	1
8cf54607-01ce-42b0-9bd9-8627edd9f3b7	12	2943203.0	96943878.0	9.0	10.0	88.0	HC_page_57_part_1.png	1	1	1
CGP_donor_1353428	2	4213463.0	239950315.0	4.0	11.0	20.0	D4_page_6_part_4.png	0	0	1
CGP_donor_1230728	12	39789055.0	71175213.0	4.0	6.0	29.0	LC_page_33_part_3.png	1	1	1
0067_CRUK_PC_0067	9	26921758.0	30071295.0	9.0	9.0	9.0	HC_page_216_part_3.png	1	1	1
CPCG0238	13	33264435.0	83241801.0	14.0	14.0	14.0	HC_page_202_part_1.png	1	1	1
PCSI_0468	18	18690328.0	27595848.0	7.0	7.0	34.0	D3_page_111_part_3.png	0	0	1
C0021	3	54440509.0	59348361.0	15.0	15.0	15.0	HC_page_103_part_1.png	1	1	1
993103b1-e5a1-4c33-8629-be53ebc41d64	11	16582735.0	78899879.0	10.0	13.0	33.0	HC_page_58_part_2.png	1	1	1
7d905f8f-3967-4ea8-96c8-17b1b03fbec3	18	3889958.0	60926976.0	7.0	12.0	32.0	HC_page_134_part_3.png	1	1	1
ICGC_0021	19	28278241.0	58069967.0	13.0	17.0	48.0	HC_page_154_part_2.png	1	1	1
RK079	8	92616813.0	123287245.0	4.0	9.0	9.0	LC_page_100_part_1.png	1	1	1
RK091	2	149101886.0	209165492.0	17.0	19.0	29.0	HC_page_116_part_2.png	1	1	1
PCSI_0111	6	104571922.0	165438064.0	6.0	11.0	37.0	LC_page_151_part_2.png	1	1	1
CGP_donor_1234120	15	59922904.0	101226389.0	4.0	6.0	18.0	LC_page_63_part_3.png	1	1	1
6956473b-92e5-4069-a26b-b48e280e76f2	8	127655333.0	142568575.0	4.0	6.0	6.0	D3_page_22_part_2.png	0	0	1
05506f4c-e701-4a9d-ae06-97f066aade43	11	8956771.0	130101571.0	15.0	15.0	24.0	D3_page_13_part_4.png	0	0	1
9b132e4f-7e35-4cc5-8711-43ad62b906d0	19	13858390.0	58445196.0	4.0	7.0	22.0	LC_page_114_part_3.png	1	1	1
MELA-0231	9	396152.0	20238662.0	8.0	9.0	29.0	HC_page_243_part_3.png	1	1	1
ICGC_MB224	17	27090584.0	78497663.0	7.0	14.0	14.0	HC_page_78_part_2.png	1	1	1
97831d28-ab41-4c18-bfc2-c4c6bc757d13	22	30205853.0	44783728.0	5.0	5.0	23.0	D4_page_35_part_2.png	0	0	1
CGP_donor_1199137	8	53301916.0	73691310.0	15.0	15.0	15.0	HC_page_43_part_3.png	1	1	1
CGP_donor_1333048	4	22856554.0	121362620.0	11.0	14.0	14.0	D3_page_5_part_1.png	0	0	1
MELA-0064	7	67546621.0	151505707.0	4.0	7.0	29.0	LC_page_179_part_2.png	1	1	1
